is_canceled,deposit_type,lead_time,country,price,total_of_special_requests,arrival_date_day_of_month,arrival_date_week_number,market_segment,previous_cancellations
0,0,0,133,80.0,2,6,32,6,0
0,0,140,133,195.0,0,18,47,4,0
0,0,26,57,261.15,2,20,13,6,0
0,0,85,54,457.4,1,13,29,6,0
0,0,0,133,6.0,0,13,51,1,0
0,0,27,133,187.0,2,23,30,6,0
0,0,0,133,179.0,1,22,35,3,0
0,0,2,133,80.0,1,1,5,2,0
0,0,184,14,759.57,2,30,26,6,0
0,0,23,79,261.0,0,2,1,5,0
0,0,25,49,140.0,1,2,22,6,0
0,0,80,30,127.3,1,4,5,6,0
0,0,105,133,508.44,2,29,53,3,0
0,0,3,49,276.0,0,8,7,5,0
0,0,71,133,213.0,2,8,41,3,0
0,0,7,33,118.0,0,6,27,3,0
0,0,110,78,216.0,1,19,25,6,0
0,0,45,79,392.0,1,1,40,6,0
0,0,182,44,120.0,0,12,42,5,0
0,0,16,133,850.0,0,25,39,4,0
0,0,279,57,396.0,2,9,23,6,0
0,0,0,79,176.0,0,24,4,6,0
0,0,0,49,136.44,1,24,35,6,0
0,0,286,57,44.5,0,14,42,4,0
0,0,7,57,74.0,0,12,7,5,0
0,0,31,160,588.21,3,30,5,5,0
0,0,4,57,240.0,0,27,4,5,0
0,0,26,137,203.61,0,3,10,6,0
0,0,138,54,150.66,2,21,52,6,0
0,0,93,57,138.6,1,23,43,6,0
0,0,68,54,130.0,0,29,40,5,0
0,0,160,74,500.4,2,29,44,6,0
0,0,11,57,498.24,0,23,25,3,0
0,0,14,57,76.0,1,4,14,6,0
0,0,88,28,601.8,2,3,15,6,0
0,0,108,57,250.0,3,17,33,6,0
0,0,28,57,570.0,1,18,20,6,0
0,0,0,133,44.0,0,14,2,3,0
0,0,114,57,459.0,3,19,20,6,0
0,0,12,54,320.4,1,28,40,6,0
0,0,1,57,238.0,1,31,23,6,0
0,0,265,11,396.0,0,20,17,4,0
0,0,223,57,396.0,1,24,22,4,0
0,0,39,54,368.01,1,15,24,6,0
0,0,207,57,151.2,3,16,11,6,0
0,0,0,133,42.0,0,6,10,2,0
0,0,165,33,525.72,1,5,27,6,0
0,0,151,42,368.1,0,29,26,6,0
0,0,0,133,69.99,0,20,17,6,0
0,0,4,133,98.0,1,26,53,6,0
0,0,3,52,120.0,1,26,27,6,0
0,0,20,57,315.0,1,18,43,5,0
0,0,67,133,286.2000000000001,2,5,49,6,0
0,0,83,161,1088.99,1,27,21,6,0
0,0,225,44,479.4,2,14,38,6,0
0,0,2,133,35.0,0,4,1,2,0
0,0,2,133,110.0,2,27,53,6,0
0,0,2,49,112.0,0,19,8,5,0
0,0,213,14,391.5,3,4,31,6,0
0,0,99,49,86.0,1,10,41,6,0
0,0,46,74,906.15,1,20,30,5,0
0,0,7,138,557.01,2,11,38,6,0
0,0,1,42,458.01,0,26,27,6,0
0,0,213,133,416.0,0,28,35,4,0
0,0,1,133,40.0,1,21,4,6,0
0,0,15,14,588.0,0,29,40,6,0
0,0,53,49,162.0,1,29,53,6,0
0,0,15,133,258.0,0,18,8,5,0
0,0,16,133,110.0,1,9,42,4,0
0,0,2,133,289.6,0,25,48,5,0
0,0,66,49,128.0,0,5,49,4,0
0,0,363,57,396.0,0,11,42,4,0
0,0,59,49,145.2,2,5,49,6,0
0,0,2,49,55.0,1,16,7,6,0
0,0,46,133,307.7999999999999,2,7,50,6,0
0,0,7,49,195.7,0,29,40,6,0
0,0,30,24,534.32,0,21,21,6,0
0,0,5,133,278.4,1,29,36,6,0
0,0,3,57,171.0,1,10,24,6,0
0,0,85,49,997.5,1,11,15,3,0
0,0,2,49,135.0,0,11,16,3,0
0,0,29,54,332.5,3,5,41,6,0
0,0,181,54,391.5,3,17,16,6,0
0,0,25,79,115.0,2,28,17,6,0
0,0,92,57,441.0,1,12,19,6,0
0,0,6,133,90.0,0,17,21,5,0
0,0,160,57,943.95,1,16,29,5,0
0,0,31,57,861.0,0,12,29,5,0
0,0,2,54,320.0,1,19,4,6,0
0,0,112,14,397.8,1,14,34,6,0
0,0,2,54,350.0,0,17,8,5,0
0,0,36,133,72.9,1,24,9,6,0
0,0,1,167,66.0,0,3,49,3,0
0,0,0,133,89.55,0,20,52,5,0
0,0,18,57,184.0,1,16,43,5,0
0,0,61,49,225.0,0,26,48,5,0
0,0,142,54,504.0,0,24,21,6,0
0,0,107,14,774.0,2,27,17,6,0
0,0,58,42,189.0,0,17,12,5,0
0,0,10,49,145.0,2,27,44,5,0
0,0,44,42,300.0,0,20,16,5,0
0,0,63,54,378.0,1,25,31,6,0
0,0,31,133,255.0,1,24,13,6,0
0,0,58,49,238.4,1,13,2,6,0
0,0,0,105,260.0,0,7,19,6,0
0,0,1,133,365.52,2,20,48,6,0
0,0,82,57,399.84,0,9,42,5,0
0,0,69,49,280.56,0,30,53,3,0
0,0,55,11,304.14,1,8,50,6,0
0,0,291,79,117.0,0,21,39,5,0
0,0,93,57,503.5100000000001,0,30,40,5,0
0,0,19,11,196.0,1,1,5,6,0
0,0,121,54,234.0,0,7,19,3,0
0,0,6,49,75.0,0,31,5,5,0
0,0,0,133,84.0,0,10,20,3,0
0,0,23,133,82.8,0,4,49,3,0
0,0,33,54,180.0,0,21,39,4,0
0,0,8,57,255.0,1,17,20,6,0
0,0,4,74,99.0,1,2,14,6,0
0,0,65,131,323.0,0,9,24,5,0
0,0,97,57,630.0,0,18,25,6,0
0,0,26,42,297.0,0,1,18,5,0
0,0,159,57,90.0,1,24,21,5,0
0,0,64,57,468.0,1,2,14,6,0
0,0,2,14,198.0,0,30,45,0,0
0,0,27,24,100.0,0,24,52,5,0
0,0,166,133,62.0,0,24,21,5,0
0,0,128,57,344.12,0,22,16,4,0
0,0,128,156,247.32,0,6,1,6,0
0,0,4,78,170.0,0,27,13,4,0
0,0,91,121,117.8,1,9,15,6,0
0,0,68,133,248.0,0,12,37,4,0
0,0,150,54,262.0,0,17,7,5,0
0,0,0,133,115.0,0,31,32,6,0
0,0,108,133,522.0,0,15,33,3,0
0,0,144,54,419.04,0,18,25,3,0
0,0,97,133,124.0,0,7,41,4,0
0,0,30,24,360.0,0,14,7,6,0
0,0,2,54,285.0,0,19,3,4,0
0,0,164,133,200.0,0,2,40,5,0
0,0,65,28,268.6,1,15,11,6,0
0,0,140,42,430.25,0,9,33,5,0
0,0,5,133,107.0,1,29,17,3,0
0,0,16,133,139.2,1,3,49,6,0
0,0,2,133,70.0,1,5,6,3,0
0,0,198,14,831.5999999999998,1,25,21,6,0
0,0,2,49,48.0,1,28,48,6,0
0,0,72,78,257.01,0,28,44,4,0
0,0,289,133,67.0,0,17,42,5,0
0,1,195,33,265.2,0,28,36,5,0
0,0,105,54,187.2,1,10,6,6,0
0,0,54,42,218.84,0,28,13,6,0
0,0,323,133,448.0,1,17,21,5,0
0,0,47,33,150.0,0,23,17,2,0
0,0,5,133,671.0,1,7,37,3,0
0,0,256,11,230.0,1,15,25,5,0
0,0,12,121,94.0,0,14,51,6,0
0,0,8,133,81.0,0,19,8,2,0
0,0,21,57,725.0,2,15,38,6,0
0,0,19,54,174.0,0,26,52,5,0
0,0,0,49,221.0,2,30,5,6,0
0,0,0,54,145.0,0,16,29,3,0
0,0,95,133,518.01,0,30,53,3,0
0,0,6,133,76.0,0,25,53,3,0
0,0,45,138,189.0,1,22,43,6,0
0,0,222,49,160.0,0,14,38,4,0
0,0,120,14,351.0,1,3,14,6,0
0,0,117,131,360.9,1,6,24,3,0
0,0,145,79,283.5,0,29,35,5,0
0,0,63,54,405.0,0,18,16,6,0
0,0,167,11,1066.5,0,27,35,6,0
0,0,248,42,160.0,1,9,15,4,0
0,0,1,49,370.0,1,30,26,3,0
0,0,27,33,607.04,1,28,31,6,0
0,0,199,57,347.4,1,14,34,6,0
0,0,160,57,994.0,1,16,25,3,0
0,0,134,133,75.0,0,25,8,4,0
0,0,0,28,200.0,0,25,5,3,0
0,0,141,57,247.6,1,23,39,6,0
0,0,9,28,265.2,0,26,9,6,0
0,0,256,133,230.0,1,15,25,5,0
0,0,33,57,390.0,1,8,19,4,0
0,0,6,50,339.86,1,12,38,6,0
0,0,26,18,242.0,2,22,22,6,0
0,0,191,131,345.0,0,30,14,5,0
0,0,47,133,399.99,2,22,25,6,0
0,0,236,57,144.0,0,12,20,4,0
0,0,312,42,392.0,0,5,10,4,0
0,0,33,74,89.6,1,28,5,6,0
0,0,1,133,109.0,1,16,12,6,0
0,0,9,54,79.8,1,2,22,6,0
0,0,15,133,258.0,0,18,8,5,0
0,0,25,167,260.26,1,25,26,6,0
0,0,99,42,351.0,2,21,21,6,0
0,0,27,24,125.0,0,20,39,3,0
0,0,161,24,544.0,2,2,41,6,0
0,0,180,121,380.7000000000001,1,3,36,6,0
0,0,240,42,252.45,0,15,24,5,0
0,0,10,42,224.0,0,19,8,6,0
0,0,5,133,153.0,0,1,10,4,0
0,0,2,133,137.0,0,11,10,6,0
0,0,87,42,672.1800000000002,2,27,35,6,0
0,0,4,42,114.73,2,23,22,6,0
0,0,3,133,101.0,0,22,13,6,0
0,0,17,74,174.0,1,13,2,6,0
0,0,66,160,810.0,0,17,20,6,0
0,0,0,133,78.0,0,5,45,3,0
0,0,151,121,142.0,0,19,4,5,0
0,0,67,42,323.0,0,30,23,5,0
0,0,183,133,678.16,2,18,29,6,0
0,0,35,151,130.0,0,28,49,4,0
0,0,15,54,260.0,0,7,23,5,0
0,0,24,133,191.0,0,30,31,6,0
0,0,6,83,179.38,0,9,46,2,0
0,0,142,57,481.6,1,22,35,6,0
0,0,1,152,44.0,1,5,1,3,0
0,0,16,133,127.0,0,6,18,6,0
0,0,31,49,276.0,0,7,15,4,0
0,0,215,57,288.48,0,4,41,5,0
0,0,0,101,238.0,0,27,5,3,0
0,0,85,133,369.75,2,17,12,6,0
0,0,120,54,636.65,1,4,32,5,0
0,0,0,14,260.0,0,4,41,3,0
0,0,0,167,178.0,0,26,13,3,0
0,0,215,57,150.0,0,21,48,4,0
0,0,129,42,323.0,0,13,20,5,0
0,0,211,79,522.5999999999998,0,19,33,3,0
0,0,0,167,267.0,1,7,37,6,0
0,0,5,10,156.0,0,14,51,3,0
0,0,85,33,340.0,1,6,41,5,0
0,0,55,122,191.0,1,31,32,6,0
0,0,2,49,204.0,0,17,11,3,0
0,0,32,57,240.0,1,24,43,6,0
0,0,11,5,195.3,1,14,47,6,0
0,0,8,167,96.25,0,14,16,6,0
0,0,37,42,168.0,0,22,4,3,0
0,0,146,133,240.8,2,6,19,6,0
0,0,11,28,119.0,1,18,17,6,0
0,0,114,133,63.05,1,18,11,6,0
0,0,153,133,126.0,0,29,44,4,0
0,0,0,42,158.0,0,2,23,6,0
0,0,168,42,313.0,1,19,16,6,0
0,0,299,74,329.4,1,27,17,6,0
0,0,0,24,270.0,1,31,53,6,0
0,0,30,49,392.4,0,7,11,4,0
0,0,88,131,142.0,0,7,41,2,0
0,0,174,54,349.5,0,11,28,3,0
0,0,148,54,364.5,0,6,32,3,0
0,0,117,70,369.0,2,14,8,6,0
0,0,0,160,239.76,0,16,47,6,0
0,0,143,79,357.0,1,6,14,6,0
0,0,3,133,125.0,1,25,52,6,0
0,0,2,133,162.0,2,1,22,6,0
0,0,115,133,304.0,0,27,9,5,0
0,0,125,167,700.0,3,9,32,3,0
0,0,109,54,540.0,1,1,18,6,0
0,0,71,57,288.9,0,18,12,6,0
0,0,108,49,342.0,0,5,18,6,0
0,0,119,49,162.0,1,19,39,6,0
0,0,25,49,156.0,2,30,18,6,0
0,0,204,42,473.0,0,9,28,6,0
0,0,121,14,405.0,1,24,17,6,0
0,0,18,57,362.12,0,12,25,3,0
0,0,33,24,128.0,0,25,5,2,0
0,0,50,74,867.16,1,30,35,6,0
0,0,12,152,260.0,0,20,43,2,0
0,0,56,57,1015.0,0,17,34,3,0
0,0,76,152,50.0,0,29,49,2,0
0,0,0,133,65.0,0,2,9,3,0
0,0,40,133,97.5,0,16,3,4,0
0,0,140,133,225.0,1,18,47,4,0
0,0,18,79,106.0,1,30,5,6,0
0,0,60,52,536.4000000000002,2,18,7,6,0
0,0,43,49,107.0,0,1,1,3,0
0,0,250,133,216.24,2,16,29,5,0
0,0,5,105,353.01,2,3,36,6,0
0,0,49,54,311.5,0,30,40,5,0
0,0,156,74,630.0,0,8,19,4,0
0,0,36,49,353.6,1,2,1,6,0
0,0,14,57,300.0,1,28,30,6,0
0,0,45,24,270.0,0,25,48,4,0
0,0,183,133,55.68,0,4,27,5,0
0,0,101,57,70.4,1,16,16,5,0
0,0,16,133,208.0,3,1,22,2,0
0,0,98,133,280.0,0,23,48,4,0
0,0,210,133,291.0,0,8,41,5,0
0,0,364,57,330.0,0,12,42,4,0
0,0,5,74,117.0,0,4,45,6,0
0,0,61,74,272.85,1,12,25,5,0
0,0,37,57,292.4,2,1,10,6,0
0,0,128,57,593.6,0,26,26,5,0
0,0,9,133,82.0,1,25,12,6,0
0,0,9,167,218.0,0,4,41,3,0
0,0,46,49,124.0,1,17,34,4,0
0,0,1,57,141.0,0,20,26,6,0
0,0,277,122,623.98,1,5,37,5,0
0,0,8,74,412.0,0,26,13,3,0
0,0,95,167,453.6,2,7,41,6,0
0,0,51,167,158.4,0,19,12,6,0
0,0,33,49,731.1,1,10,37,6,0
0,0,320,42,230.0,1,18,34,5,0
0,0,364,57,432.0,0,12,42,4,0
0,0,45,133,195.0,1,17,25,4,0
0,0,38,57,538.51,1,22,43,5,0
0,0,195,79,378.0,0,24,34,6,0
0,0,134,133,75.0,0,25,8,4,0
0,0,142,152,324.9,0,24,35,6,0
0,0,188,42,448.04,1,4,37,6,0
0,0,127,57,410.4,0,8,27,6,0
0,0,90,133,118.8,1,4,49,6,0
0,0,37,121,672.6999999999998,1,14,51,6,0
0,0,39,133,124.0,0,10,33,4,0
0,0,3,133,65.0,0,12,42,2,0
0,0,142,24,576.65,1,2,23,3,0
0,0,87,57,293.13,0,9,24,6,0
0,0,162,57,608.4,0,5,27,6,0
0,0,40,41,815.0,0,13,38,4,0
0,0,231,52,363.8,1,21,35,6,0
0,0,0,131,164.0,1,29,17,6,0
0,0,82,57,448.4,1,14,34,6,0
0,0,0,78,98.8,1,7,19,6,0
0,0,139,42,423.0,2,12,15,6,0
0,0,65,54,375.3,1,27,40,6,0
0,0,14,49,731.0,2,19,12,6,0
0,0,5,79,349.5,0,15,33,5,0
0,0,9,133,43.0,1,14,3,2,0
0,0,28,49,375.0,0,7,11,3,0
0,0,7,54,288.0,1,30,27,6,0
0,0,49,128,324.0,1,3,41,6,0
0,0,24,133,95.0,0,3,41,2,0
0,0,98,57,231.0,3,10,6,3,0
0,0,54,57,60.0,0,25,53,6,0
0,0,66,30,767.9699999999998,2,17,38,6,0
0,0,1,24,312.0,0,16,7,6,0
0,0,5,11,360.99,2,19,38,6,0
0,0,0,54,139.0,0,12,20,3,0
0,0,66,131,716.4,2,7,46,6,0
0,0,0,54,118.0,0,5,10,3,0
0,0,131,42,537.3,1,7,27,6,0
0,0,116,14,621.0,2,28,17,6,0
0,0,4,133,254.0,2,12,38,6,0
0,0,5,49,252.0,0,5,50,4,0
0,0,246,133,256.0,1,27,21,5,0
0,0,0,133,364.0,0,18,7,3,0
0,0,241,57,215.6,0,21,12,4,0
0,0,6,121,292.6,0,16,47,6,0
0,0,264,133,124.0,0,8,28,4,0
0,0,17,54,487.0,1,2,40,6,0
0,0,133,74,549.5,1,17,20,3,0
0,0,20,133,124.0,0,22,30,4,0
0,0,0,133,96.0,1,1,5,6,0
0,0,83,54,300.0,0,1,19,5,0
0,0,29,54,359.6,1,17,47,6,0
0,0,186,49,320.4,0,31,31,5,0
0,0,161,133,164.7,2,16,34,6,0
0,0,15,70,164.0,1,20,12,6,0
0,0,7,78,180.0,0,31,36,4,0
0,0,0,133,105.0,1,2,49,3,0
0,0,92,49,696.5999999999998,0,1,32,3,0
0,0,81,49,344.01,1,31,31,6,0
0,0,53,42,48.0,2,13,15,6,0
0,0,80,54,256.5,2,25,13,6,0
0,0,31,83,119.0,2,27,26,6,0
0,0,18,133,438.0,1,10,20,6,0
0,0,166,54,220.8,2,21,17,6,0
0,0,0,133,38.0,0,30,49,3,0
0,0,34,42,459.0,0,6,41,6,0
0,0,171,133,919.8,0,27,35,5,0
0,0,41,133,325.0,0,14,11,2,0
0,0,220,79,384.0,0,17,38,5,0
0,0,0,164,38.0,0,5,2,3,0
0,0,10,137,660.48,1,5,36,6,0
0,0,92,42,336.0,1,30,40,5,0
0,0,30,30,198.2,1,25,40,6,0
0,0,40,133,110.0,0,16,3,4,0
0,0,0,133,79.0,0,12,3,6,0
0,0,0,54,372.0,0,11,33,6,0
0,0,86,54,88.2,1,30,49,6,0
0,0,6,49,344.0,1,23,25,6,0
0,0,2,133,65.0,0,31,22,2,0
0,0,83,167,96.0,1,7,23,6,0
0,0,2,133,360.0,1,12,32,6,0
0,0,35,49,77.25,0,26,52,6,0
0,0,226,167,153.0,1,22,30,4,0
0,0,115,101,375.0,0,27,9,5,0
0,0,335,54,240.0,0,13,42,5,0
0,0,34,133,195.0,0,25,44,2,0
0,0,19,133,734.0,2,28,40,3,0
0,0,49,57,139.98,1,8,15,6,0
0,0,147,14,655.2,0,20,29,6,0
0,0,53,133,441.0,2,28,17,6,0
0,0,70,49,312.0,0,15,7,4,0
0,0,20,133,750.0,1,4,37,3,0
0,0,4,133,54.0,0,27,9,6,0
0,0,172,74,587.3000000000002,0,19,8,5,0
0,0,153,78,600.0,1,29,40,6,0
0,0,288,42,278.15000000000003,0,17,42,6,0
0,0,202,74,223.2,1,28,4,6,0
0,0,1,79,537.2,0,3,9,6,0
0,0,5,133,39.0,0,27,18,2,0
0,0,1,133,45.0,0,18,43,2,0
0,0,56,64,740.0,0,25,39,5,0
0,0,13,121,300.0,0,31,36,3,0
0,0,15,133,216.0,1,23,8,6,0
0,0,128,74,239.76,0,7,23,3,0
0,0,54,133,245.0,0,31,53,3,0
0,0,53,42,280.0,0,5,10,4,0
0,0,19,57,43.0,2,8,2,6,0
0,0,47,54,250.2,1,11,38,6,0
0,0,159,57,280.8,0,18,25,5,0
0,0,5,133,45.0,0,3,18,2,0
0,0,16,133,170.0,1,20,3,3,0
0,0,48,131,258.9,1,27,9,6,0
0,0,8,49,273.6,0,5,49,4,0
0,0,13,49,249.99,1,29,18,6,0
0,0,32,133,250.2,1,8,28,6,0
0,0,0,133,200.0,0,7,10,3,0
0,0,109,79,303.04,0,16,16,6,0
0,0,55,133,150.0,0,6,37,4,0
0,0,8,30,130.0,0,5,45,5,0
0,0,93,49,267.29999999999995,1,13,15,5,0
0,0,12,167,96.0,2,12,2,6,0
0,0,11,54,58.0,1,15,51,6,0
0,0,46,167,300.0,2,13,24,6,0
0,0,101,78,300.6,4,24,44,6,0
0,0,92,24,450.0,0,2,45,6,0
0,0,0,151,340.0,0,20,16,4,0
0,0,64,133,150.0,1,19,21,3,0
0,0,3,54,176.4,0,11,10,3,0
0,0,164,133,200.0,0,2,40,5,0
0,0,8,74,489.99,1,21,21,6,0
0,0,87,54,525.6,2,31,36,6,0
0,0,116,54,200.0,1,24,12,4,0
0,0,73,57,134.01,0,17,7,2,0
0,0,271,57,190.8,0,23,39,3,0
0,0,2,54,285.99,1,13,19,6,0
0,0,81,54,508.89,0,10,23,6,0
0,0,123,54,180.0,0,6,45,4,0
0,0,167,24,178.2,2,30,31,5,0
0,0,30,133,634.5,1,12,37,6,0
0,0,164,133,200.0,0,2,40,5,0
0,0,54,57,844.9,1,31,32,6,0
0,0,257,57,404.0,0,9,19,4,0
0,0,36,54,232.2,1,21,21,6,0
0,0,3,57,119.0,1,28,18,6,0
0,0,0,79,79.5,0,10,2,6,0
0,0,70,54,640.12,1,29,53,3,0
0,0,3,167,285.0,0,12,38,5,0
0,0,229,33,345.6,1,4,23,6,0
0,0,162,121,453.9,1,19,29,5,0
0,0,2,133,43.0,1,11,2,6,0
0,0,20,152,481.94999999999993,1,11,46,6,0
0,0,15,54,90.0,0,27,13,3,0
0,0,90,57,504.0,0,4,14,6,0
0,0,31,54,890.0500000000002,2,10,29,3,0
0,0,16,152,75.0,0,3,9,5,0
0,0,41,54,504.9,1,31,32,3,0
0,0,0,133,65.0,1,24,9,2,2
0,0,12,74,88.2,0,1,27,6,0
0,0,56,42,504.0,0,9,15,6,0
0,0,87,54,252.0,0,22,21,5,0
0,0,94,79,279.0,1,22,21,6,0
0,0,162,133,252.0,0,24,13,4,0
0,0,10,34,750.0,1,11,19,6,0
0,0,141,11,323.0,0,6,41,5,0
0,0,19,133,174.0,0,20,52,5,0
0,0,165,57,630.6999999999998,0,16,29,5,0
0,0,196,14,396.3,0,20,30,3,0
0,0,277,30,180.87,4,13,47,6,0
0,0,139,133,990.0,1,5,37,6,0
0,0,53,42,266.0,0,16,43,4,0
0,0,93,30,253.8,1,20,26,6,0
0,0,0,133,48.0,0,8,6,3,0
0,0,0,57,80.0,0,19,8,3,0
0,0,5,167,68.53,1,16,21,6,0
0,0,2,133,65.0,2,12,11,6,0
0,0,210,14,454.75,1,7,33,6,0
0,0,18,133,340.0,1,27,9,5,0
0,0,231,74,374.4,2,3,22,6,0
0,0,216,57,800.24,0,5,27,6,0
0,0,254,133,106.0,0,9,28,6,0
0,0,2,133,104.0,0,14,25,3,0
0,0,0,42,105.0,0,20,48,3,0
0,0,2,131,212.0,2,21,34,6,0
0,0,16,49,278.0,1,21,29,6,0
0,0,26,133,186.0,1,8,15,3,0
0,0,57,57,255.0,0,5,32,5,0
0,0,95,121,394.2000000000001,1,25,35,6,0
0,0,22,57,16.0,0,28,27,6,0
0,0,33,14,351.0,1,1,13,3,0
0,0,57,133,214.0,0,15,29,4,0
0,0,7,133,67.24,0,11,15,6,0
0,0,15,133,106.0,1,5,6,6,0
0,0,114,133,421.2000000000001,0,24,22,6,0
0,0,1,133,65.0,0,5,45,2,0
0,0,46,133,25.0,0,11,11,5,0
0,0,181,54,116.0,0,19,12,5,0
0,0,69,57,200.0,0,6,14,4,0
0,0,10,113,81.0,2,24,52,6,0
0,0,23,49,48.0,2,11,50,6,0
0,0,56,49,180.0,1,6,45,5,0
0,0,263,133,67.0,0,21,39,5,0
0,0,9,133,174.0,1,21,48,5,0
0,0,1,133,405.0,0,10,23,3,0
0,0,2,54,384.0,0,16,33,6,0
0,0,31,42,425.0,0,21,16,5,0
0,0,213,133,416.0,0,28,35,4,0
0,0,6,78,258.0,0,28,44,4,0
0,0,48,133,564.4,0,25,44,5,0
0,0,122,42,364.5,1,12,20,6,0
0,0,244,74,399.0,0,2,36,4,0
0,0,61,133,203.73,2,5,50,6,0
0,0,227,14,500.4,0,25,21,6,0
0,0,95,121,380.8,1,26,18,6,0
0,0,132,133,65.0,0,23,30,4,0
0,0,84,14,409.72,1,28,18,3,0
0,0,192,44,190.0,0,24,26,5,0
0,0,48,54,281.34000000000003,0,30,13,6,0
0,0,16,133,178.0,1,11,38,6,0
0,0,100,133,552.5,0,22,30,3,0
0,0,123,30,315.9,0,17,24,6,0
0,0,0,54,211.5,1,31,23,6,0
0,0,114,79,408.0,1,10,20,3,0
0,0,203,57,495.0,0,25,21,4,0
0,0,11,14,373.5,0,14,15,3,0
0,0,2,133,65.0,2,21,3,3,0
0,0,140,42,412.25,0,9,33,5,0
0,0,10,133,240.0,0,6,6,4,0
0,0,4,133,201.0,1,6,37,2,0
0,0,71,57,130.0,1,26,21,3,0
0,0,162,133,210.0,0,17,38,5,0
0,0,183,137,95.0,0,7,23,5,0
0,0,1,133,112.0,1,30,18,6,0
0,0,31,133,271.0,1,25,4,6,0
0,0,7,57,250.0,1,5,41,4,0
0,0,3,133,122.65,0,2,27,3,0
0,0,33,133,787.1999999999998,1,26,31,5,0
0,0,147,133,267.75,0,16,42,6,0
0,0,6,133,108.0,0,14,47,2,1
0,0,57,54,150.0,0,11,46,5,0
0,0,43,133,75.0,0,13,42,5,0
0,0,203,57,374.0,0,16,24,6,0
0,0,1,133,159.0,1,15,38,6,0
0,0,0,83,71.69,2,8,50,6,0
0,0,39,167,459.0,3,2,31,3,0
0,0,2,49,66.0,1,20,8,6,0
0,0,65,54,254.32,0,19,47,6,0
0,0,77,44,386.75,0,22,13,6,0
0,0,162,42,526.5,1,26,30,6,0
0,0,19,49,267.0,1,27,5,6,0
0,0,120,152,396.9,2,13,42,6,0
0,0,157,14,720.02,2,22,43,6,0
0,0,0,49,68.0,0,22,8,3,0
0,0,2,121,121.0,2,2,32,6,0
0,0,1,54,158.0,2,9,33,6,0
0,0,134,133,75.0,0,25,8,4,0
0,0,70,49,331.2,1,29,49,6,0
0,0,211,49,903.0,1,1,36,3,0
0,0,42,42,144.0,0,4,45,5,0
0,0,0,133,40.0,0,8,11,3,0
0,0,8,49,92.4,0,1,40,6,0
0,0,1,133,67.5,2,23,21,6,0
0,0,0,79,143.46,0,24,44,6,0
0,0,196,11,418.5,1,15,24,6,0
0,0,141,42,380.64,1,8,19,3,0
0,0,45,49,204.0,0,5,49,4,0
0,0,50,49,302.4,1,17,11,6,0
0,0,97,14,116.0,1,22,22,6,0
0,0,12,49,258.0,0,7,2,6,0
0,0,180,33,310.4,2,4,37,5,0
0,0,24,54,348.0,2,5,1,6,0
0,0,3,152,623.15,1,8,32,6,0
0,0,57,50,780.0,1,20,25,6,0
0,0,1,133,92.0,0,26,5,6,0
0,0,17,133,153.0,0,25,52,3,0
0,0,12,49,384.0,2,1,32,6,0
0,0,7,133,74.0,0,19,43,5,0
0,0,50,54,255.6,2,4,41,6,0
0,0,0,52,71.0,1,23,4,3,0
0,0,3,49,140.0,0,30,18,5,0
0,0,20,54,326.97,1,3,41,6,0
0,0,3,49,150.0,1,23,35,3,0
0,0,8,54,150.0,0,2,5,5,0
0,0,7,133,117.0,0,7,10,6,0
0,0,5,133,25.0,0,15,12,5,0
0,0,9,133,206.0,1,1,27,3,0
0,0,33,49,196.6,1,6,6,6,0
0,0,186,54,599.4000000000002,3,15,33,6,0
0,0,165,11,189.12,2,1,32,6,0
0,0,4,133,48.0,1,4,5,6,0
0,0,171,49,279.0,0,14,33,6,0
0,0,1,133,123.5,3,24,35,6,0
0,0,2,57,102.7,0,2,32,6,0
0,0,6,133,74.0,1,16,38,6,0
0,0,1,54,129.0,0,3,19,3,0
0,0,82,49,635.32,0,23,13,6,0
0,0,19,133,340.0,0,28,40,4,0
0,0,1,49,198.0,1,6,50,5,0
0,0,225,57,288.0,0,26,22,4,0
0,0,335,54,240.0,0,13,42,5,0
0,0,64,74,686.6999999999998,3,1,36,6,0
0,0,96,14,267.29999999999995,0,9,15,5,0
0,0,57,167,94.5,1,22,43,6,0
0,0,111,101,214.2,1,12,33,6,0
0,0,0,121,329.8,1,3,45,6,0
0,0,265,42,230.0,1,24,26,5,0
0,0,156,54,130.5,2,19,33,6,0
0,0,101,57,302.4000000000001,1,1,6,6,0
0,0,14,133,558.0,2,12,20,6,0
0,0,40,54,283.5,1,21,26,6,0
0,0,266,74,204.0,0,24,39,5,0
0,0,0,33,135.0,0,18,43,6,0
0,0,100,57,246.6,1,22,30,6,0
0,0,185,42,109.0,0,18,17,4,0
0,0,67,49,115.66,1,5,10,6,0
0,0,16,133,120.0,3,3,45,3,0
0,0,0,79,276.0,0,7,41,4,0
0,0,93,54,367.2000000000001,1,3,45,6,0
0,0,40,54,747.0,0,23,35,6,0
0,0,304,57,328.0,1,20,34,6,0
0,0,0,79,149.0,0,9,20,6,0
0,0,1,57,792.0,0,9,37,6,0
0,0,309,54,195.0,0,13,20,5,0
0,0,16,133,120.0,1,12,24,6,0
0,0,9,54,158.0,1,11,46,2,0
0,0,29,79,442.0,2,29,49,6,0
0,0,98,133,348.2999999999999,3,10,24,6,0
0,0,42,121,356.4,0,23,17,6,0
